,video_id,sequence,video_frame,sequence_frame,image_id,annotations,clamped_annotations,sub_sequence_id,n_annotations,empty_sub_sequence,is_train
148,0,40258,148,148,0-148,"[{'x': 648, 'y': 172, 'width': 40, 'height': 44}]","[{'x': 648, 'y': 172, 'width': 40, 'height': 44}]",40258002,1,False,True
149,0,40258,149,149,0-149,"[{'x': 645, 'y': 182, 'width': 41, 'height': 45}]","[{'x': 645, 'y': 182, 'width': 41, 'height': 45}]",40258002,1,False,True
150,0,40258,150,150,0-150,"[{'x': 642, 'y': 191, 'width': 42, 'height': 46}]","[{'x': 642, 'y': 191, 'width': 42, 'height': 46}]",40258003,1,False,True
151,0,40258,151,151,0-151,"[{'x': 639, 'y': 204, 'width': 44, 'height': 47}]","[{'x': 639, 'y': 204, 'width': 44, 'height': 47}]",40258003,1,False,True
152,0,40258,152,152,0-152,"[{'x': 636, 'y': 217, 'width': 45, 'height': 48}]","[{'x': 636, 'y': 217, 'width': 45, 'height': 48}]",40258003,1,False,True
153,0,40258,153,153,0-153,"[{'x': 633, 'y': 230, 'width': 46, 'height': 49}]","[{'x': 633, 'y': 230, 'width': 46, 'height': 49}]",40258003,1,False,True
154,0,40258,154,154,0-154,"[{'x': 630, 'y': 243, 'width': 47, 'height': 50}]","[{'x': 630, 'y': 243, 'width': 47, 'height': 50}]",40258003,1,False,True
155,0,40258,155,155,0-155,"[{'x': 627, 'y': 256, 'width': 48, 'height': 52}]","[{'x': 627, 'y': 256, 'width': 48, 'height': 52}]",40258003,1,False,True
156,0,40258,156,156,0-156,"[{'x': 624, 'y': 269, 'width': 49, 'height': 53}]","[{'x': 624, 'y': 269, 'width': 49, 'height': 53}]",40258003,1,False,True
157,0,40258,157,157,0-157,"[{'x': 621, 'y': 282, 'width': 50, 'height': 54}]","[{'x': 621, 'y': 282, 'width': 50, 'height': 54}]",40258003,1,False,True
158,0,40258,158,158,0-158,"[{'x': 618, 'y': 296, 'width': 52, 'height': 55}]","[{'x': 618, 'y': 296, 'width': 52, 'height': 55}]",40258003,1,False,True
159,0,40258,159,159,0-159,"[{'x': 615, 'y': 310, 'width': 53, 'height': 55}]","[{'x': 615, 'y': 310, 'width': 53, 'height': 55}]",40258003,1,False,True
160,0,40258,160,160,0-160,"[{'x': 612, 'y': 323, 'width': 53, 'height': 55}]","[{'x': 612, 'y': 323, 'width': 53, 'height': 55}]",40258003,1,False,True
161,0,40258,161,161,0-161,"[{'x': 609, 'y': 337, 'width': 54, 'height': 56}]","[{'x': 609, 'y': 337, 'width': 54, 'height': 56}]",40258003,1,False,True
162,0,40258,162,162,0-162,"[{'x': 606, 'y': 351, 'width': 55, 'height': 56}]","[{'x': 606, 'y': 351, 'width': 55, 'height': 56}]",40258003,1,False,True
163,0,40258,163,163,0-163,"[{'x': 602, 'y': 365, 'width': 56, 'height': 56}]","[{'x': 602, 'y': 365, 'width': 56, 'height': 56}]",40258003,1,False,True
164,0,40258,164,164,0-164,"[{'x': 599, 'y': 379, 'width': 57, 'height': 59}]","[{'x': 599, 'y': 379, 'width': 57, 'height': 59}]",40258003,1,False,True
165,0,40258,165,165,0-165,"[{'x': 596, 'y': 393, 'width': 58, 'height': 62}]","[{'x': 596, 'y': 393, 'width': 58, 'height': 62}]",40258003,1,False,True
166,0,40258,166,166,0-166,"[{'x': 593, 'y': 407, 'width': 59, 'height': 65}]","[{'x': 593, 'y': 407, 'width': 59, 'height': 65}]",40258003,1,False,True
167,0,40258,167,167,0-167,"[{'x': 590, 'y': 420, 'width': 60, 'height': 67}]","[{'x': 590, 'y': 420, 'width': 60, 'height': 67}]",40258003,1,False,True
168,0,40258,168,168,0-168,"[{'x': 587, 'y': 434, 'width': 61, 'height': 70}]","[{'x': 587, 'y': 434, 'width': 61, 'height': 70}]",40258003,1,False,True
169,0,40258,169,169,0-169,"[{'x': 583, 'y': 454, 'width': 62, 'height': 69}]","[{'x': 583, 'y': 454, 'width': 62, 'height': 69}]",40258003,1,False,True
170,0,40258,170,170,0-170,"[{'x': 579, 'y': 474, 'width': 63, 'height': 69}]","[{'x': 579, 'y': 474, 'width': 63, 'height': 69}]",40258003,1,False,True
171,0,40258,171,171,0-171,"[{'x': 576, 'y': 494, 'width': 64, 'height': 68}]","[{'x': 576, 'y': 494, 'width': 64, 'height': 68}]",40258003,1,False,True
172,0,40258,172,172,0-172,"[{'x': 572, 'y': 514, 'width': 65, 'height': 67}]","[{'x': 572, 'y': 514, 'width': 65, 'height': 67}]",40258003,1,False,True
173,0,40258,173,173,0-173,"[{'x': 568, 'y': 534, 'width': 66, 'height': 70}]","[{'x': 568, 'y': 534, 'width': 66, 'height': 70}]",40258003,1,False,True
174,0,40258,174,174,0-174,"[{'x': 564, 'y': 554, 'width': 67, 'height': 73}]","[{'x': 564, 'y': 554, 'width': 67, 'height': 73}]",40258003,1,False,True
175,0,40258,175,175,0-175,"[{'x': 561, 'y': 574, 'width': 68, 'height': 76}]","[{'x': 561, 'y': 574, 'width': 68, 'height': 76}]",40258003,1,False,True
176,0,40258,176,176,0-176,"[{'x': 557, 'y': 594, 'width': 68, 'height': 79}]","[{'x': 557, 'y': 594, 'width': 68, 'height': 79}]",40258003,1,False,True
177,0,40258,177,177,0-177,"[{'x': 553, 'y': 615, 'width': 69, 'height': 82}]","[{'x': 553, 'y': 615, 'width': 69, 'height': 82}]",40258003,1,False,True
178,0,40258,178,178,0-178,"[{'x': 549, 'y': 635, 'width': 70, 'height': 84}]","[{'x': 549, 'y': 635, 'width': 70, 'height': 84}]",40258003,1,False,True
179,0,40258,179,179,0-179,"[{'x': 548, 'y': 664, 'width': 70, 'height': 55}]","[{'x': 548, 'y': 664, 'width': 70, 'height': 55}]",40258003,1,False,True
180,0,40258,180,180,0-180,[],[],40258003,0,False,True
181,0,40258,181,181,0-181,[],[],40258003,0,False,True
182,0,40258,182,182,0-182,[],[],40258003,0,False,True
183,0,40258,183,183,0-183,[],[],40258003,0,False,True
184,0,40258,184,184,0-184,[],[],40258003,0,False,True
185,0,40258,185,185,0-185,[],[],40258003,0,False,True
186,0,40258,186,186,0-186,[],[],40258003,0,False,True
187,0,40258,187,187,0-187,[],[],40258003,0,False,True
188,0,40258,188,188,0-188,[],[],40258003,0,False,True
189,0,40258,189,189,0-189,[],[],40258003,0,False,True
190,0,40258,190,190,0-190,[],[],40258003,0,False,True
191,0,40258,191,191,0-191,[],[],40258003,0,False,True
192,0,40258,192,192,0-192,[],[],40258003,0,False,True
193,0,40258,193,193,0-193,[],[],40258003,0,False,True
194,0,40258,194,194,0-194,[],[],40258003,0,False,True
195,0,40258,195,195,0-195,[],[],40258003,0,False,True
196,0,40258,196,196,0-196,[],[],40258003,0,False,True
197,0,40258,197,197,0-197,[],[],40258003,0,False,True
198,0,40258,198,198,0-198,[],[],40258003,0,False,True
199,0,40258,199,199,0-199,[],[],40258003,0,False,True
200,0,40258,200,200,0-200,[],[],40258004,0,False,True
201,0,40258,201,201,0-201,[],[],40258004,0,False,True
202,0,40258,202,202,0-202,[],[],40258004,0,False,True
203,0,40258,203,203,0-203,[],[],40258004,0,False,True
204,0,40258,204,204,0-204,[],[],40258004,0,False,True
205,0,40258,205,205,0-205,[],[],40258004,0,False,True
206,0,40258,206,206,0-206,[],[],40258004,0,False,True
207,0,40258,207,207,0-207,[],[],40258004,0,False,True
208,0,40258,208,208,0-208,[],[],40258004,0,False,True
209,0,40258,209,209,0-209,[],[],40258004,0,False,True
210,0,40258,210,210,0-210,[],[],40258004,0,False,True
211,0,40258,211,211,0-211,[],[],40258004,0,False,True
212,0,40258,212,212,0-212,[],[],40258004,0,False,True
213,0,40258,213,213,0-213,[],[],40258004,0,False,True
214,0,40258,214,214,0-214,[],[],40258004,0,False,True
215,0,40258,215,215,0-215,[],[],40258004,0,False,True
216,0,40258,216,216,0-216,[],[],40258004,0,False,True
217,0,40258,217,217,0-217,[],[],40258004,0,False,True
218,0,40258,218,218,0-218,[],[],40258004,0,False,True
219,0,40258,219,219,0-219,[],[],40258004,0,False,True
220,0,40258,220,220,0-220,[],[],40258004,0,False,True
221,0,40258,221,221,0-221,[],[],40258004,0,False,True
222,0,40258,222,222,0-222,[],[],40258004,0,False,True
223,0,40258,223,223,0-223,[],[],40258004,0,False,True
224,0,40258,224,224,0-224,[],[],40258004,0,False,True
225,0,40258,225,225,0-225,[],[],40258004,0,False,True
226,0,40258,226,226,0-226,[],[],40258004,0,False,True
227,0,40258,227,227,0-227,[],[],40258004,0,False,True
228,0,40258,228,228,0-228,[],[],40258004,0,False,True
229,0,40258,229,229,0-229,[],[],40258004,0,False,True
230,0,40258,230,230,0-230,[],[],40258004,0,False,True
231,0,40258,231,231,0-231,[],[],40258004,0,False,True
232,0,40258,232,232,0-232,"[{'x': 838, 'y': 173, 'width': 29, 'height': 22}]","[{'x': 838, 'y': 173, 'width': 29, 'height': 22}]",40258004,1,False,True
233,0,40258,233,233,0-233,"[{'x': 840, 'y': 178, 'width': 24, 'height': 23}]","[{'x': 840, 'y': 178, 'width': 24, 'height': 23}]",40258004,1,False,True
234,0,40258,234,234,0-234,"[{'x': 840, 'y': 185, 'width': 28, 'height': 23}]","[{'x': 840, 'y': 185, 'width': 28, 'height': 23}]",40258004,1,False,True
235,0,40258,235,235,0-235,"[{'x': 843, 'y': 190, 'width': 26, 'height': 23}]","[{'x': 843, 'y': 190, 'width': 26, 'height': 23}]",40258004,1,False,True
236,0,40258,236,236,0-236,"[{'x': 845, 'y': 196, 'width': 26, 'height': 24}]","[{'x': 845, 'y': 196, 'width': 26, 'height': 24}]",40258004,1,False,True
237,0,40258,237,237,0-237,"[{'x': 846, 'y': 202, 'width': 30, 'height': 26}]","[{'x': 846, 'y': 202, 'width': 30, 'height': 26}]",40258004,1,False,True
238,0,40258,238,238,0-238,"[{'x': 850, 'y': 208, 'width': 25, 'height': 25}]","[{'x': 850, 'y': 208, 'width': 25, 'height': 25}]",40258004,1,False,True
239,0,40258,239,239,0-239,"[{'x': 852, 'y': 213, 'width': 28, 'height': 28}]","[{'x': 852, 'y': 213, 'width': 28, 'height': 28}]",40258004,1,False,True
240,0,40258,240,240,0-240,"[{'x': 855, 'y': 218, 'width': 29, 'height': 30}]","[{'x': 855, 'y': 218, 'width': 29, 'height': 30}]",40258004,1,False,True
241,0,40258,241,241,0-241,"[{'x': 861, 'y': 227, 'width': 26, 'height': 23}]","[{'x': 861, 'y': 227, 'width': 26, 'height': 23}]",40258004,1,False,True
242,0,40258,242,242,0-242,"[{'x': 865, 'y': 233, 'width': 26, 'height': 24}]","[{'x': 865, 'y': 233, 'width': 26, 'height': 24}]",40258004,1,False,True
243,0,40258,243,243,0-243,"[{'x': 869, 'y': 240, 'width': 27, 'height': 24}]","[{'x': 869, 'y': 240, 'width': 27, 'height': 24}]",40258004,1,False,True
244,0,40258,244,244,0-244,"[{'x': 873, 'y': 246, 'width': 27, 'height': 25}]","[{'x': 873, 'y': 246, 'width': 27, 'height': 25}]",40258004,1,False,True
245,0,40258,245,245,0-245,"[{'x': 877, 'y': 252, 'width': 28, 'height': 25}]","[{'x': 877, 'y': 252, 'width': 28, 'height': 25}]",40258004,1,False,True
246,0,40258,246,246,0-246,"[{'x': 881, 'y': 259, 'width': 28, 'height': 25}]","[{'x': 881, 'y': 259, 'width': 28, 'height': 25}]",40258004,1,False,True
247,0,40258,247,247,0-247,"[{'x': 882, 'y': 263, 'width': 33, 'height': 30}]","[{'x': 882, 'y': 263, 'width': 33, 'height': 30}]",40258004,1,False,True
248,0,40258,248,248,0-248,"[{'x': 884, 'y': 267, 'width': 37, 'height': 35}]","[{'x': 884, 'y': 267, 'width': 37, 'height': 35}]",40258004,1,False,True
249,0,40258,249,249,0-249,"[{'x': 888, 'y': 273, 'width': 37, 'height': 35}]","[{'x': 888, 'y': 273, 'width': 37, 'height': 35}]",40258004,1,False,True
250,0,40258,250,250,0-250,"[{'x': 893, 'y': 280, 'width': 37, 'height': 35}]","[{'x': 893, 'y': 280, 'width': 37, 'height': 35}]",40258005,1,False,True
251,0,40258,251,251,0-251,"[{'x': 897, 'y': 286, 'width': 37, 'height': 35}]","[{'x': 897, 'y': 286, 'width': 37, 'height': 35}]",40258005,1,False,True
252,0,40258,252,252,0-252,"[{'x': 901, 'y': 293, 'width': 37, 'height': 35}]","[{'x': 901, 'y': 293, 'width': 37, 'height': 35}]",40258005,1,False,True
253,0,40258,253,253,0-253,"[{'x': 905, 'y': 299, 'width': 37, 'height': 35}]","[{'x': 905, 'y': 299, 'width': 37, 'height': 35}]",40258005,1,False,True
254,0,40258,254,254,0-254,"[{'x': 910, 'y': 306, 'width': 37, 'height': 35}]","[{'x': 910, 'y': 306, 'width': 37, 'height': 35}]",40258005,1,False,True
255,0,40258,255,255,0-255,"[{'x': 914, 'y': 312, 'width': 37, 'height': 35}]","[{'x': 914, 'y': 312, 'width': 37, 'height': 35}]",40258005,1,False,True
256,0,40258,256,256,0-256,"[{'x': 920, 'y': 319, 'width': 37, 'height': 35}]","[{'x': 920, 'y': 319, 'width': 37, 'height': 35}]",40258005,1,False,True
257,0,40258,257,257,0-257,"[{'x': 926, 'y': 326, 'width': 37, 'height': 35}]","[{'x': 926, 'y': 326, 'width': 37, 'height': 35}]",40258005,1,False,True
258,0,40258,258,258,0-258,"[{'x': 933, 'y': 333, 'width': 37, 'height': 35}]","[{'x': 933, 'y': 333, 'width': 37, 'height': 35}]",40258005,1,False,True
259,0,40258,259,259,0-259,"[{'x': 939, 'y': 341, 'width': 37, 'height': 36}]","[{'x': 939, 'y': 341, 'width': 37, 'height': 36}]",40258005,1,False,True
260,0,40258,260,260,0-260,"[{'x': 945, 'y': 349, 'width': 38, 'height': 36}]","[{'x': 945, 'y': 349, 'width': 38, 'height': 36}]",40258005,1,False,True
261,0,40258,261,261,0-261,"[{'x': 951, 'y': 357, 'width': 38, 'height': 37}]","[{'x': 951, 'y': 357, 'width': 38, 'height': 37}]",40258005,1,False,True
262,0,40258,262,262,0-262,"[{'x': 957, 'y': 364, 'width': 38, 'height': 37}]","[{'x': 957, 'y': 364, 'width': 38, 'height': 37}]",40258005,1,False,True
263,0,40258,263,263,0-263,"[{'x': 963, 'y': 372, 'width': 39, 'height': 38}]","[{'x': 963, 'y': 372, 'width': 39, 'height': 38}]",40258005,1,False,True
264,0,40258,264,264,0-264,"[{'x': 969, 'y': 380, 'width': 39, 'height': 38}]","[{'x': 969, 'y': 380, 'width': 39, 'height': 38}]",40258005,1,False,True
265,0,40258,265,265,0-265,"[{'x': 976, 'y': 389, 'width': 39, 'height': 38}]","[{'x': 976, 'y': 389, 'width': 39, 'height': 38}]",40258005,1,False,True
266,0,40258,266,266,0-266,"[{'x': 982, 'y': 398, 'width': 39, 'height': 39}]","[{'x': 982, 'y': 398, 'width': 39, 'height': 39}]",40258005,1,False,True
267,0,40258,267,267,0-267,"[{'x': 989, 'y': 407, 'width': 40, 'height': 39}]","[{'x': 989, 'y': 407, 'width': 40, 'height': 39}]",40258005,1,False,True
268,0,40258,268,268,0-268,"[{'x': 995, 'y': 417, 'width': 40, 'height': 40}]","[{'x': 995, 'y': 417, 'width': 40, 'height': 40}]",40258005,1,False,True
269,0,40258,269,269,0-269,"[{'x': 1003, 'y': 426, 'width': 41, 'height': 41}]","[{'x': 1003, 'y': 426, 'width': 41, 'height': 41}]",40258005,1,False,True
270,0,40258,270,270,0-270,"[{'x': 1012, 'y': 436, 'width': 41, 'height': 41}]","[{'x': 1012, 'y': 436, 'width': 41, 'height': 41}]",40258005,1,False,True
271,0,40258,271,271,0-271,"[{'x': 1020, 'y': 446, 'width': 42, 'height': 42}]","[{'x': 1020, 'y': 446, 'width': 42, 'height': 42}]",40258005,1,False,True
272,0,40258,272,272,0-272,"[{'x': 1028, 'y': 455, 'width': 42, 'height': 43}]","[{'x': 1028, 'y': 455, 'width': 42, 'height': 43}]",40258005,1,False,True
273,0,40258,273,273,0-273,"[{'x': 1036, 'y': 465, 'width': 43, 'height': 44}]","[{'x': 1036, 'y': 465, 'width': 43, 'height': 44}]",40258005,1,False,True
274,0,40258,274,274,0-274,"[{'x': 1044, 'y': 475, 'width': 43, 'height': 45}]","[{'x': 1044, 'y': 475, 'width': 43, 'height': 45}]",40258005,1,False,True
275,0,40258,275,275,0-275,"[{'x': 1052, 'y': 484, 'width': 44, 'height': 46}]","[{'x': 1052, 'y': 484, 'width': 44, 'height': 46}]",40258005,1,False,True
276,0,40258,276,276,0-276,"[{'x': 1061, 'y': 494, 'width': 44, 'height': 47}]","[{'x': 1061, 'y': 494, 'width': 44, 'height': 47}]",40258005,1,False,True
277,0,40258,277,277,0-277,"[{'x': 1069, 'y': 504, 'width': 45, 'height': 48}]","[{'x': 1069, 'y': 504, 'width': 45, 'height': 48}]",40258005,1,False,True
278,0,40258,278,278,0-278,"[{'x': 1077, 'y': 513, 'width': 46, 'height': 48}]","[{'x': 1077, 'y': 513, 'width': 46, 'height': 48}]",40258005,1,False,True
279,0,40258,279,279,0-279,"[{'x': 1087, 'y': 525, 'width': 47, 'height': 50}]","[{'x': 1087, 'y': 525, 'width': 47, 'height': 50}]",40258005,1,False,True
280,0,40258,280,280,0-280,"[{'x': 1097, 'y': 536, 'width': 49, 'height': 52}]","[{'x': 1097, 'y': 536, 'width': 49, 'height': 52}]",40258005,1,False,True
281,0,40258,281,281,0-281,"[{'x': 1106, 'y': 547, 'width': 51, 'height': 54}]","[{'x': 1106, 'y': 547, 'width': 51, 'height': 54}]",40258005,1,False,True
282,0,40258,282,282,0-282,"[{'x': 1117, 'y': 561, 'width': 53, 'height': 56}]","[{'x': 1117, 'y': 561, 'width': 53, 'height': 56}]",40258005,1,False,True
283,0,40258,283,283,0-283,"[{'x': 1128, 'y': 574, 'width': 55, 'height': 58}]","[{'x': 1128, 'y': 574, 'width': 55, 'height': 58}]",40258005,1,False,True
284,0,40258,284,284,0-284,"[{'x': 1139, 'y': 588, 'width': 57, 'height': 60}]","[{'x': 1139, 'y': 588, 'width': 57, 'height': 60}]",40258005,1,False,True
285,0,40258,285,285,0-285,"[{'x': 1151, 'y': 602, 'width': 59, 'height': 61}]","[{'x': 1151, 'y': 602, 'width': 59, 'height': 61}]",40258005,1,False,True
286,0,40258,286,286,0-286,"[{'x': 1164, 'y': 617, 'width': 61, 'height': 63}]","[{'x': 1164, 'y': 617, 'width': 61, 'height': 63}]",40258005,1,False,True
287,0,40258,287,287,0-287,"[{'x': 1177, 'y': 632, 'width': 63, 'height': 65}]","[{'x': 1177, 'y': 632, 'width': 63, 'height': 65}]",40258005,1,False,True
288,0,40258,288,288,0-288,"[{'x': 1189, 'y': 647, 'width': 65, 'height': 67}]","[{'x': 1189, 'y': 647, 'width': 65, 'height': 67}]",40258005,1,False,True
289,0,40258,289,289,0-289,"[{'x': 1201, 'y': 674, 'width': 65, 'height': 45}]","[{'x': 1201, 'y': 674, 'width': 65, 'height': 45}]",40258005,1,False,True
290,0,40258,290,290,0-290,[],[],40258005,0,False,True
291,0,40258,291,291,0-291,[],[],40258005,0,False,True
292,0,40258,292,292,0-292,[],[],40258005,0,False,True
293,0,40258,293,293,0-293,[],[],40258005,0,False,True
294,0,40258,294,294,0-294,[],[],40258005,0,False,True
295,0,40258,295,295,0-295,[],[],40258005,0,False,True
296,0,40258,296,296,0-296,[],[],40258005,0,False,True
297,0,40258,297,297,0-297,[],[],40258005,0,False,True
298,0,40258,298,298,0-298,[],[],40258005,0,False,True
299,0,40258,299,299,0-299,[],[],40258005,0,False,True
300,0,40258,300,300,0-300,[],[],40258006,0,False,True
301,0,40258,301,301,0-301,[],[],40258006,0,False,True
302,0,40258,302,302,0-302,[],[],40258006,0,False,True
303,0,40258,303,303,0-303,[],[],40258006,0,False,True
304,0,40258,304,304,0-304,[],[],40258006,0,False,True
305,0,40258,305,305,0-305,[],[],40258006,0,False,True
306,0,40258,306,306,0-306,[],[],40258006,0,False,True
307,0,40258,307,307,0-307,[],[],40258006,0,False,True
308,0,40258,308,308,0-308,[],[],40258006,0,False,True
309,0,40258,309,309,0-309,[],[],40258006,0,False,True
310,0,40258,310,310,0-310,[],[],40258006,0,False,True
311,0,40258,311,311,0-311,[],[],40258006,0,False,True
312,0,40258,312,312,0-312,[],[],40258006,0,False,True
313,0,40258,313,313,0-313,[],[],40258006,0,False,True
314,0,40258,314,314,0-314,[],[],40258006,0,False,True
315,0,40258,315,315,0-315,[],[],40258006,0,False,True
316,0,40258,316,316,0-316,[],[],40258006,0,False,True
317,0,40258,317,317,0-317,[],[],40258006,0,False,True
318,0,40258,318,318,0-318,[],[],40258006,0,False,True
319,0,40258,319,319,0-319,[],[],40258006,0,False,True
320,0,40258,320,320,0-320,[],[],40258006,0,False,True
321,0,40258,321,321,0-321,[],[],40258006,0,False,True
322,0,40258,322,322,0-322,[],[],40258006,0,False,True
323,0,40258,323,323,0-323,[],[],40258006,0,False,True
324,0,40258,324,324,0-324,[],[],40258006,0,False,True
325,0,40258,325,325,0-325,"[{'x': 315, 'y': 164, 'width': 25, 'height': 24}]","[{'x': 315, 'y': 164, 'width': 25, 'height': 24}]",40258006,1,False,True
326,0,40258,326,326,0-326,"[{'x': 316, 'y': 167, 'width': 26, 'height': 24}]","[{'x': 316, 'y': 167, 'width': 26, 'height': 24}]",40258006,1,False,True
327,0,40258,327,327,0-327,"[{'x': 317, 'y': 170, 'width': 27, 'height': 24}]","[{'x': 317, 'y': 170, 'width': 27, 'height': 24}]",40258006,1,False,True
328,0,40258,328,328,0-328,"[{'x': 318, 'y': 173, 'width': 28, 'height': 24}]","[{'x': 318, 'y': 173, 'width': 28, 'height': 24}]",40258006,1,False,True
329,0,40258,329,329,0-329,"[{'x': 319, 'y': 176, 'width': 29, 'height': 24}]","[{'x': 319, 'y': 176, 'width': 29, 'height': 24}]",40258006,1,False,True
330,0,40258,330,330,0-330,"[{'x': 320, 'y': 179, 'width': 30, 'height': 24}]","[{'x': 320, 'y': 179, 'width': 30, 'height': 24}]",40258006,1,False,True
331,0,40258,331,331,0-331,"[{'x': 325, 'y': 183, 'width': 35, 'height': 25}]","[{'x': 325, 'y': 183, 'width': 35, 'height': 25}]",40258006,1,False,True
332,0,40258,332,332,0-332,"[{'x': 327, 'y': 182, 'width': 35, 'height': 25}]","[{'x': 327, 'y': 182, 'width': 35, 'height': 25}]",40258006,1,False,True
333,0,40258,333,333,0-333,"[{'x': 329, 'y': 181, 'width': 35, 'height': 25}]","[{'x': 329, 'y': 181, 'width': 35, 'height': 25}]",40258006,1,False,True
334,0,40258,334,334,0-334,"[{'x': 330, 'y': 180, 'width': 35, 'height': 25}]","[{'x': 330, 'y': 180, 'width': 35, 'height': 25}]",40258006,1,False,True
335,0,40258,335,335,0-335,"[{'x': 330, 'y': 175, 'width': 33, 'height': 25}]","[{'x': 330, 'y': 175, 'width': 33, 'height': 25}]",40258006,1,False,True
336,0,40258,336,336,0-336,"[{'x': 330, 'y': 170, 'width': 32, 'height': 25}]","[{'x': 330, 'y': 170, 'width': 32, 'height': 25}]",40258006,1,False,True
337,0,40258,337,337,0-337,"[{'x': 328, 'y': 166, 'width': 33, 'height': 26}]","[{'x': 328, 'y': 166, 'width': 33, 'height': 26}]",40258006,1,False,True
338,0,40258,338,338,0-338,"[{'x': 326, 'y': 162, 'width': 33, 'height': 28}]","[{'x': 326, 'y': 162, 'width': 33, 'height': 28}]",40258006,1,False,True
339,0,40258,339,339,0-339,"[{'x': 323, 'y': 158, 'width': 34, 'height': 29}]","[{'x': 323, 'y': 158, 'width': 34, 'height': 29}]",40258006,1,False,True
340,0,40258,340,340,0-340,"[{'x': 321, 'y': 157, 'width': 34, 'height': 29}]","[{'x': 321, 'y': 157, 'width': 34, 'height': 29}]",40258006,1,False,True
341,0,40258,341,341,0-341,"[{'x': 319, 'y': 153, 'width': 33, 'height': 32}]","[{'x': 319, 'y': 153, 'width': 33, 'height': 32}]",40258006,1,False,True
342,0,40258,342,342,0-342,"[{'x': 315, 'y': 156, 'width': 34, 'height': 30}]","[{'x': 315, 'y': 156, 'width': 34, 'height': 30}]",40258006,1,False,True
343,0,40258,343,343,0-343,"[{'x': 311, 'y': 161, 'width': 35, 'height': 31}]","[{'x': 311, 'y': 161, 'width': 35, 'height': 31}]",40258006,1,False,True
344,0,40258,344,344,0-344,"[{'x': 308, 'y': 166, 'width': 35, 'height': 32}]","[{'x': 308, 'y': 166, 'width': 35, 'height': 32}]",40258006,1,False,True
