,video_id,sequence,video_frame,sequence_frame,image_id,annotations,clamped_annotations
170,0,40258,170,170,0-170,"[{'x': 579, 'y': 474, 'width': 63, 'height': 69}]","[{'x': 579, 'y': 474, 'width': 63, 'height': 69}]"
171,0,40258,171,171,0-171,"[{'x': 576, 'y': 494, 'width': 64, 'height': 68}]","[{'x': 576, 'y': 494, 'width': 64, 'height': 68}]"
172,0,40258,172,172,0-172,"[{'x': 572, 'y': 514, 'width': 65, 'height': 67}]","[{'x': 572, 'y': 514, 'width': 65, 'height': 67}]"
173,0,40258,173,173,0-173,"[{'x': 568, 'y': 534, 'width': 66, 'height': 70}]","[{'x': 568, 'y': 534, 'width': 66, 'height': 70}]"
174,0,40258,174,174,0-174,"[{'x': 564, 'y': 554, 'width': 67, 'height': 73}]","[{'x': 564, 'y': 554, 'width': 67, 'height': 73}]"
175,0,40258,175,175,0-175,"[{'x': 561, 'y': 574, 'width': 68, 'height': 76}]","[{'x': 561, 'y': 574, 'width': 68, 'height': 76}]"
176,0,40258,176,176,0-176,"[{'x': 557, 'y': 594, 'width': 68, 'height': 79}]","[{'x': 557, 'y': 594, 'width': 68, 'height': 79}]"
177,0,40258,177,177,0-177,"[{'x': 553, 'y': 615, 'width': 69, 'height': 82}]","[{'x': 553, 'y': 615, 'width': 69, 'height': 82}]"
178,0,40258,178,178,0-178,"[{'x': 549, 'y': 635, 'width': 70, 'height': 84}]","[{'x': 549, 'y': 635, 'width': 70, 'height': 84}]"
179,0,40258,179,179,0-179,"[{'x': 548, 'y': 664, 'width': 70, 'height': 55}]","[{'x': 548, 'y': 664, 'width': 70, 'height': 55}]"
232,0,40258,232,232,0-232,"[{'x': 838, 'y': 173, 'width': 29, 'height': 22}]","[{'x': 838, 'y': 173, 'width': 29, 'height': 22}]"
233,0,40258,233,233,0-233,"[{'x': 840, 'y': 178, 'width': 24, 'height': 23}]","[{'x': 840, 'y': 178, 'width': 24, 'height': 23}]"
234,0,40258,234,234,0-234,"[{'x': 840, 'y': 185, 'width': 28, 'height': 23}]","[{'x': 840, 'y': 185, 'width': 28, 'height': 23}]"
235,0,40258,235,235,0-235,"[{'x': 843, 'y': 190, 'width': 26, 'height': 23}]","[{'x': 843, 'y': 190, 'width': 26, 'height': 23}]"
236,0,40258,236,236,0-236,"[{'x': 845, 'y': 196, 'width': 26, 'height': 24}]","[{'x': 845, 'y': 196, 'width': 26, 'height': 24}]"
237,0,40258,237,237,0-237,"[{'x': 846, 'y': 202, 'width': 30, 'height': 26}]","[{'x': 846, 'y': 202, 'width': 30, 'height': 26}]"
238,0,40258,238,238,0-238,"[{'x': 850, 'y': 208, 'width': 25, 'height': 25}]","[{'x': 850, 'y': 208, 'width': 25, 'height': 25}]"
239,0,40258,239,239,0-239,"[{'x': 852, 'y': 213, 'width': 28, 'height': 28}]","[{'x': 852, 'y': 213, 'width': 28, 'height': 28}]"
240,0,40258,240,240,0-240,"[{'x': 855, 'y': 218, 'width': 29, 'height': 30}]","[{'x': 855, 'y': 218, 'width': 29, 'height': 30}]"
241,0,40258,241,241,0-241,"[{'x': 861, 'y': 227, 'width': 26, 'height': 23}]","[{'x': 861, 'y': 227, 'width': 26, 'height': 23}]"
242,0,40258,242,242,0-242,"[{'x': 865, 'y': 233, 'width': 26, 'height': 24}]","[{'x': 865, 'y': 233, 'width': 26, 'height': 24}]"
243,0,40258,243,243,0-243,"[{'x': 869, 'y': 240, 'width': 27, 'height': 24}]","[{'x': 869, 'y': 240, 'width': 27, 'height': 24}]"
244,0,40258,244,244,0-244,"[{'x': 873, 'y': 246, 'width': 27, 'height': 25}]","[{'x': 873, 'y': 246, 'width': 27, 'height': 25}]"
245,0,40258,245,245,0-245,"[{'x': 877, 'y': 252, 'width': 28, 'height': 25}]","[{'x': 877, 'y': 252, 'width': 28, 'height': 25}]"
246,0,40258,246,246,0-246,"[{'x': 881, 'y': 259, 'width': 28, 'height': 25}]","[{'x': 881, 'y': 259, 'width': 28, 'height': 25}]"
247,0,40258,247,247,0-247,"[{'x': 882, 'y': 263, 'width': 33, 'height': 30}]","[{'x': 882, 'y': 263, 'width': 33, 'height': 30}]"
248,0,40258,248,248,0-248,"[{'x': 884, 'y': 267, 'width': 37, 'height': 35}]","[{'x': 884, 'y': 267, 'width': 37, 'height': 35}]"
249,0,40258,249,249,0-249,"[{'x': 888, 'y': 273, 'width': 37, 'height': 35}]","[{'x': 888, 'y': 273, 'width': 37, 'height': 35}]"
250,0,40258,250,250,0-250,"[{'x': 893, 'y': 280, 'width': 37, 'height': 35}]","[{'x': 893, 'y': 280, 'width': 37, 'height': 35}]"
251,0,40258,251,251,0-251,"[{'x': 897, 'y': 286, 'width': 37, 'height': 35}]","[{'x': 897, 'y': 286, 'width': 37, 'height': 35}]"
252,0,40258,252,252,0-252,"[{'x': 901, 'y': 293, 'width': 37, 'height': 35}]","[{'x': 901, 'y': 293, 'width': 37, 'height': 35}]"
253,0,40258,253,253,0-253,"[{'x': 905, 'y': 299, 'width': 37, 'height': 35}]","[{'x': 905, 'y': 299, 'width': 37, 'height': 35}]"
254,0,40258,254,254,0-254,"[{'x': 910, 'y': 306, 'width': 37, 'height': 35}]","[{'x': 910, 'y': 306, 'width': 37, 'height': 35}]"
255,0,40258,255,255,0-255,"[{'x': 914, 'y': 312, 'width': 37, 'height': 35}]","[{'x': 914, 'y': 312, 'width': 37, 'height': 35}]"
256,0,40258,256,256,0-256,"[{'x': 920, 'y': 319, 'width': 37, 'height': 35}]","[{'x': 920, 'y': 319, 'width': 37, 'height': 35}]"
257,0,40258,257,257,0-257,"[{'x': 926, 'y': 326, 'width': 37, 'height': 35}]","[{'x': 926, 'y': 326, 'width': 37, 'height': 35}]"
258,0,40258,258,258,0-258,"[{'x': 933, 'y': 333, 'width': 37, 'height': 35}]","[{'x': 933, 'y': 333, 'width': 37, 'height': 35}]"
259,0,40258,259,259,0-259,"[{'x': 939, 'y': 341, 'width': 37, 'height': 36}]","[{'x': 939, 'y': 341, 'width': 37, 'height': 36}]"
260,0,40258,260,260,0-260,"[{'x': 945, 'y': 349, 'width': 38, 'height': 36}]","[{'x': 945, 'y': 349, 'width': 38, 'height': 36}]"
261,0,40258,261,261,0-261,"[{'x': 951, 'y': 357, 'width': 38, 'height': 37}]","[{'x': 951, 'y': 357, 'width': 38, 'height': 37}]"
262,0,40258,262,262,0-262,"[{'x': 957, 'y': 364, 'width': 38, 'height': 37}]","[{'x': 957, 'y': 364, 'width': 38, 'height': 37}]"
263,0,40258,263,263,0-263,"[{'x': 963, 'y': 372, 'width': 39, 'height': 38}]","[{'x': 963, 'y': 372, 'width': 39, 'height': 38}]"
264,0,40258,264,264,0-264,"[{'x': 969, 'y': 380, 'width': 39, 'height': 38}]","[{'x': 969, 'y': 380, 'width': 39, 'height': 38}]"
265,0,40258,265,265,0-265,"[{'x': 976, 'y': 389, 'width': 39, 'height': 38}]","[{'x': 976, 'y': 389, 'width': 39, 'height': 38}]"
266,0,40258,266,266,0-266,"[{'x': 982, 'y': 398, 'width': 39, 'height': 39}]","[{'x': 982, 'y': 398, 'width': 39, 'height': 39}]"
267,0,40258,267,267,0-267,"[{'x': 989, 'y': 407, 'width': 40, 'height': 39}]","[{'x': 989, 'y': 407, 'width': 40, 'height': 39}]"
268,0,40258,268,268,0-268,"[{'x': 995, 'y': 417, 'width': 40, 'height': 40}]","[{'x': 995, 'y': 417, 'width': 40, 'height': 40}]"
269,0,40258,269,269,0-269,"[{'x': 1003, 'y': 426, 'width': 41, 'height': 41}]","[{'x': 1003, 'y': 426, 'width': 41, 'height': 41}]"
270,0,40258,270,270,0-270,"[{'x': 1012, 'y': 436, 'width': 41, 'height': 41}]","[{'x': 1012, 'y': 436, 'width': 41, 'height': 41}]"
271,0,40258,271,271,0-271,"[{'x': 1020, 'y': 446, 'width': 42, 'height': 42}]","[{'x': 1020, 'y': 446, 'width': 42, 'height': 42}]"
272,0,40258,272,272,0-272,"[{'x': 1028, 'y': 455, 'width': 42, 'height': 43}]","[{'x': 1028, 'y': 455, 'width': 42, 'height': 43}]"
273,0,40258,273,273,0-273,"[{'x': 1036, 'y': 465, 'width': 43, 'height': 44}]","[{'x': 1036, 'y': 465, 'width': 43, 'height': 44}]"
274,0,40258,274,274,0-274,"[{'x': 1044, 'y': 475, 'width': 43, 'height': 45}]","[{'x': 1044, 'y': 475, 'width': 43, 'height': 45}]"
275,0,40258,275,275,0-275,"[{'x': 1052, 'y': 484, 'width': 44, 'height': 46}]","[{'x': 1052, 'y': 484, 'width': 44, 'height': 46}]"
276,0,40258,276,276,0-276,"[{'x': 1061, 'y': 494, 'width': 44, 'height': 47}]","[{'x': 1061, 'y': 494, 'width': 44, 'height': 47}]"
277,0,40258,277,277,0-277,"[{'x': 1069, 'y': 504, 'width': 45, 'height': 48}]","[{'x': 1069, 'y': 504, 'width': 45, 'height': 48}]"
278,0,40258,278,278,0-278,"[{'x': 1077, 'y': 513, 'width': 46, 'height': 48}]","[{'x': 1077, 'y': 513, 'width': 46, 'height': 48}]"
279,0,40258,279,279,0-279,"[{'x': 1087, 'y': 525, 'width': 47, 'height': 50}]","[{'x': 1087, 'y': 525, 'width': 47, 'height': 50}]"
280,0,40258,280,280,0-280,"[{'x': 1097, 'y': 536, 'width': 49, 'height': 52}]","[{'x': 1097, 'y': 536, 'width': 49, 'height': 52}]"
281,0,40258,281,281,0-281,"[{'x': 1106, 'y': 547, 'width': 51, 'height': 54}]","[{'x': 1106, 'y': 547, 'width': 51, 'height': 54}]"
282,0,40258,282,282,0-282,"[{'x': 1117, 'y': 561, 'width': 53, 'height': 56}]","[{'x': 1117, 'y': 561, 'width': 53, 'height': 56}]"
283,0,40258,283,283,0-283,"[{'x': 1128, 'y': 574, 'width': 55, 'height': 58}]","[{'x': 1128, 'y': 574, 'width': 55, 'height': 58}]"
284,0,40258,284,284,0-284,"[{'x': 1139, 'y': 588, 'width': 57, 'height': 60}]","[{'x': 1139, 'y': 588, 'width': 57, 'height': 60}]"
285,0,40258,285,285,0-285,"[{'x': 1151, 'y': 602, 'width': 59, 'height': 61}]","[{'x': 1151, 'y': 602, 'width': 59, 'height': 61}]"
286,0,40258,286,286,0-286,"[{'x': 1164, 'y': 617, 'width': 61, 'height': 63}]","[{'x': 1164, 'y': 617, 'width': 61, 'height': 63}]"
287,0,40258,287,287,0-287,"[{'x': 1177, 'y': 632, 'width': 63, 'height': 65}]","[{'x': 1177, 'y': 632, 'width': 63, 'height': 65}]"
288,0,40258,288,288,0-288,"[{'x': 1189, 'y': 647, 'width': 65, 'height': 67}]","[{'x': 1189, 'y': 647, 'width': 65, 'height': 67}]"
289,0,40258,289,289,0-289,"[{'x': 1201, 'y': 674, 'width': 65, 'height': 45}]","[{'x': 1201, 'y': 674, 'width': 65, 'height': 45}]"
325,0,40258,325,325,0-325,"[{'x': 315, 'y': 164, 'width': 25, 'height': 24}]","[{'x': 315, 'y': 164, 'width': 25, 'height': 24}]"
326,0,40258,326,326,0-326,"[{'x': 316, 'y': 167, 'width': 26, 'height': 24}]","[{'x': 316, 'y': 167, 'width': 26, 'height': 24}]"
327,0,40258,327,327,0-327,"[{'x': 317, 'y': 170, 'width': 27, 'height': 24}]","[{'x': 317, 'y': 170, 'width': 27, 'height': 24}]"
328,0,40258,328,328,0-328,"[{'x': 318, 'y': 173, 'width': 28, 'height': 24}]","[{'x': 318, 'y': 173, 'width': 28, 'height': 24}]"
329,0,40258,329,329,0-329,"[{'x': 319, 'y': 176, 'width': 29, 'height': 24}]","[{'x': 319, 'y': 176, 'width': 29, 'height': 24}]"
330,0,40258,330,330,0-330,"[{'x': 320, 'y': 179, 'width': 30, 'height': 24}]","[{'x': 320, 'y': 179, 'width': 30, 'height': 24}]"
331,0,40258,331,331,0-331,"[{'x': 325, 'y': 183, 'width': 35, 'height': 25}]","[{'x': 325, 'y': 183, 'width': 35, 'height': 25}]"
332,0,40258,332,332,0-332,"[{'x': 327, 'y': 182, 'width': 35, 'height': 25}]","[{'x': 327, 'y': 182, 'width': 35, 'height': 25}]"
333,0,40258,333,333,0-333,"[{'x': 329, 'y': 181, 'width': 35, 'height': 25}]","[{'x': 329, 'y': 181, 'width': 35, 'height': 25}]"
334,0,40258,334,334,0-334,"[{'x': 330, 'y': 180, 'width': 35, 'height': 25}]","[{'x': 330, 'y': 180, 'width': 35, 'height': 25}]"
335,0,40258,335,335,0-335,"[{'x': 330, 'y': 175, 'width': 33, 'height': 25}]","[{'x': 330, 'y': 175, 'width': 33, 'height': 25}]"
336,0,40258,336,336,0-336,"[{'x': 330, 'y': 170, 'width': 32, 'height': 25}]","[{'x': 330, 'y': 170, 'width': 32, 'height': 25}]"
337,0,40258,337,337,0-337,"[{'x': 328, 'y': 166, 'width': 33, 'height': 26}]","[{'x': 328, 'y': 166, 'width': 33, 'height': 26}]"
338,0,40258,338,338,0-338,"[{'x': 326, 'y': 162, 'width': 33, 'height': 28}]","[{'x': 326, 'y': 162, 'width': 33, 'height': 28}]"
339,0,40258,339,339,0-339,"[{'x': 323, 'y': 158, 'width': 34, 'height': 29}]","[{'x': 323, 'y': 158, 'width': 34, 'height': 29}]"
340,0,40258,340,340,0-340,"[{'x': 321, 'y': 157, 'width': 34, 'height': 29}]","[{'x': 321, 'y': 157, 'width': 34, 'height': 29}]"
341,0,40258,341,341,0-341,"[{'x': 319, 'y': 153, 'width': 33, 'height': 32}]","[{'x': 319, 'y': 153, 'width': 33, 'height': 32}]"
342,0,40258,342,342,0-342,"[{'x': 315, 'y': 156, 'width': 34, 'height': 30}]","[{'x': 315, 'y': 156, 'width': 34, 'height': 30}]"
343,0,40258,343,343,0-343,"[{'x': 311, 'y': 161, 'width': 35, 'height': 31}]","[{'x': 311, 'y': 161, 'width': 35, 'height': 31}]"
344,0,40258,344,344,0-344,"[{'x': 308, 'y': 166, 'width': 35, 'height': 32}]","[{'x': 308, 'y': 166, 'width': 35, 'height': 32}]"
345,0,40258,345,345,0-345,"[{'x': 304, 'y': 171, 'width': 35, 'height': 32}]","[{'x': 304, 'y': 171, 'width': 35, 'height': 32}]"
346,0,40258,346,346,0-346,"[{'x': 300, 'y': 176, 'width': 36, 'height': 33}]","[{'x': 300, 'y': 176, 'width': 36, 'height': 33}]"
347,0,40258,347,347,0-347,"[{'x': 296, 'y': 181, 'width': 36, 'height': 33}]","[{'x': 296, 'y': 181, 'width': 36, 'height': 33}]"
348,0,40258,348,348,0-348,"[{'x': 292, 'y': 186, 'width': 36, 'height': 34}]","[{'x': 292, 'y': 186, 'width': 36, 'height': 34}]"
349,0,40258,349,349,0-349,"[{'x': 288, 'y': 190, 'width': 36, 'height': 35}]","[{'x': 288, 'y': 190, 'width': 36, 'height': 35}]"
350,0,40258,350,350,0-350,"[{'x': 284, 'y': 195, 'width': 37, 'height': 35}]","[{'x': 284, 'y': 195, 'width': 37, 'height': 35}]"
351,0,40258,351,351,0-351,"[{'x': 277, 'y': 202, 'width': 37, 'height': 33}]","[{'x': 277, 'y': 202, 'width': 37, 'height': 33}]"
352,0,40258,352,352,0-352,"[{'x': 269, 'y': 210, 'width': 38, 'height': 35}]","[{'x': 269, 'y': 210, 'width': 38, 'height': 35}]"
353,0,40258,353,353,0-353,"[{'x': 261, 'y': 218, 'width': 39, 'height': 37}]","[{'x': 261, 'y': 218, 'width': 39, 'height': 37}]"
354,0,40258,354,354,0-354,"[{'x': 253, 'y': 226, 'width': 41, 'height': 39}]","[{'x': 253, 'y': 226, 'width': 41, 'height': 39}]"
355,0,40258,355,355,0-355,"[{'x': 245, 'y': 234, 'width': 42, 'height': 40}]","[{'x': 245, 'y': 234, 'width': 42, 'height': 40}]"
356,0,40258,356,356,0-356,"[{'x': 238, 'y': 242, 'width': 43, 'height': 42}]","[{'x': 238, 'y': 242, 'width': 43, 'height': 42}]"
357,0,40258,357,357,0-357,"[{'x': 228, 'y': 251, 'width': 43, 'height': 43}]","[{'x': 228, 'y': 251, 'width': 43, 'height': 43}]"
358,0,40258,358,358,0-358,"[{'x': 219, 'y': 260, 'width': 43, 'height': 43}]","[{'x': 219, 'y': 260, 'width': 43, 'height': 43}]"
359,0,40258,359,359,0-359,"[{'x': 210, 'y': 269, 'width': 42, 'height': 44}]","[{'x': 210, 'y': 269, 'width': 42, 'height': 44}]"
360,0,40258,360,360,0-360,"[{'x': 200, 'y': 278, 'width': 42, 'height': 44}]","[{'x': 200, 'y': 278, 'width': 42, 'height': 44}]"
361,0,40258,361,361,0-361,"[{'x': 185, 'y': 284, 'width': 50, 'height': 52}]","[{'x': 185, 'y': 284, 'width': 50, 'height': 52}]"
362,0,40258,362,362,0-362,"[{'x': 175, 'y': 295, 'width': 51, 'height': 53}]","[{'x': 175, 'y': 295, 'width': 51, 'height': 53}]"
363,0,40258,363,363,0-363,"[{'x': 165, 'y': 306, 'width': 51, 'height': 53}]","[{'x': 165, 'y': 306, 'width': 51, 'height': 53}]"
364,0,40258,364,364,0-364,"[{'x': 154, 'y': 316, 'width': 52, 'height': 54}]","[{'x': 154, 'y': 316, 'width': 52, 'height': 54}]"
365,0,40258,365,365,0-365,"[{'x': 141, 'y': 331, 'width': 54, 'height': 55}]","[{'x': 141, 'y': 331, 'width': 54, 'height': 55}]"
366,0,40258,366,366,0-366,"[{'x': 127, 'y': 346, 'width': 56, 'height': 55}]","[{'x': 127, 'y': 346, 'width': 56, 'height': 55}]"
367,0,40258,367,367,0-367,"[{'x': 114, 'y': 360, 'width': 58, 'height': 56}]","[{'x': 114, 'y': 360, 'width': 58, 'height': 56}]"
368,0,40258,368,368,0-368,"[{'x': 101, 'y': 375, 'width': 59, 'height': 56}]","[{'x': 101, 'y': 375, 'width': 59, 'height': 56}]"
369,0,40258,369,369,0-369,"[{'x': 84, 'y': 390, 'width': 66, 'height': 59}]","[{'x': 84, 'y': 390, 'width': 66, 'height': 59}]"
370,0,40258,370,370,0-370,"[{'x': 68, 'y': 405, 'width': 72, 'height': 62}]","[{'x': 68, 'y': 405, 'width': 72, 'height': 62}]"
371,0,40258,371,371,0-371,"[{'x': 52, 'y': 420, 'width': 78, 'height': 65}]","[{'x': 52, 'y': 420, 'width': 78, 'height': 65}]"
372,0,40258,372,372,0-372,"[{'x': 34, 'y': 441, 'width': 73, 'height': 64}]","[{'x': 34, 'y': 441, 'width': 73, 'height': 64}]"
373,0,40258,373,373,0-373,"[{'x': 17, 'y': 462, 'width': 69, 'height': 63}]","[{'x': 17, 'y': 462, 'width': 69, 'height': 63}]"
374,0,40258,374,374,0-374,"[{'x': 0, 'y': 466, 'width': 71, 'height': 82}]","[{'x': 0, 'y': 466, 'width': 71, 'height': 82}]"
386,0,40258,386,386,0-386,"[{'x': 1036, 'y': 445, 'width': 40, 'height': 53}]","[{'x': 1036, 'y': 445, 'width': 40, 'height': 53}]"
387,0,40258,387,387,0-387,"[{'x': 1034, 'y': 463, 'width': 41, 'height': 53}]","[{'x': 1034, 'y': 463, 'width': 41, 'height': 53}]"
388,0,40258,388,388,0-388,"[{'x': 1032, 'y': 481, 'width': 42, 'height': 53}]","[{'x': 1032, 'y': 481, 'width': 42, 'height': 53}]"
389,0,40258,389,389,0-389,"[{'x': 1029, 'y': 499, 'width': 43, 'height': 53}]","[{'x': 1029, 'y': 499, 'width': 43, 'height': 53}]"
390,0,40258,390,390,0-390,"[{'x': 1027, 'y': 517, 'width': 43, 'height': 53}]","[{'x': 1027, 'y': 517, 'width': 43, 'height': 53}]"
391,0,40258,391,391,0-391,"[{'x': 1025, 'y': 535, 'width': 44, 'height': 53}]","[{'x': 1025, 'y': 535, 'width': 44, 'height': 53}]"
392,0,40258,392,392,0-392,"[{'x': 1022, 'y': 553, 'width': 45, 'height': 53}]","[{'x': 1022, 'y': 553, 'width': 45, 'height': 53}]"
393,0,40258,393,393,0-393,"[{'x': 1018, 'y': 572, 'width': 50, 'height': 55}]","[{'x': 1018, 'y': 572, 'width': 50, 'height': 55}]"
394,0,40258,394,394,0-394,"[{'x': 1020, 'y': 591, 'width': 50, 'height': 55}]","[{'x': 1020, 'y': 591, 'width': 50, 'height': 55}]"
395,0,40258,395,395,0-395,"[{'x': 1021, 'y': 611, 'width': 50, 'height': 55}]","[{'x': 1021, 'y': 611, 'width': 50, 'height': 55}]"
396,0,40258,396,396,0-396,"[{'x': 1022, 'y': 631, 'width': 50, 'height': 55}]","[{'x': 1022, 'y': 631, 'width': 50, 'height': 55}]"
397,0,40258,397,397,0-397,"[{'x': 1023, 'y': 650, 'width': 50, 'height': 55}]","[{'x': 1023, 'y': 650, 'width': 50, 'height': 55}]"
398,0,40258,398,398,0-398,"[{'x': 1023, 'y': 670, 'width': 50, 'height': 49}]","[{'x': 1023, 'y': 670, 'width': 50, 'height': 49}]"
485,0,45518,878,5,0-878,"[{'x': 720, 'y': 679, 'width': 55, 'height': 40}]","[{'x': 720, 'y': 679, 'width': 55, 'height': 40}]"
486,0,45518,879,6,0-879,"[{'x': 718, 'y': 661, 'width': 54, 'height': 45}]","[{'x': 718, 'y': 661, 'width': 54, 'height': 45}]"
487,0,45518,880,7,0-880,"[{'x': 719, 'y': 649, 'width': 50, 'height': 39}]","[{'x': 719, 'y': 649, 'width': 50, 'height': 39}]"
488,0,45518,881,8,0-881,"[{'x': 712, 'y': 634, 'width': 53, 'height': 41}]","[{'x': 712, 'y': 634, 'width': 53, 'height': 41}]"
489,0,45518,882,9,0-882,"[{'x': 712, 'y': 624, 'width': 51, 'height': 38}]","[{'x': 712, 'y': 624, 'width': 51, 'height': 38}]"
490,0,45518,883,10,0-883,"[{'x': 710, 'y': 616, 'width': 54, 'height': 44}]","[{'x': 710, 'y': 616, 'width': 54, 'height': 44}]"
491,0,45518,884,11,0-884,"[{'x': 714, 'y': 617, 'width': 50, 'height': 43}]","[{'x': 714, 'y': 617, 'width': 50, 'height': 43}]"
492,0,45518,885,12,0-885,"[{'x': 714, 'y': 620, 'width': 58, 'height': 53}]","[{'x': 714, 'y': 620, 'width': 58, 'height': 53}]"
493,0,45518,886,13,0-886,"[{'x': 718, 'y': 630, 'width': 58, 'height': 48}]","[{'x': 718, 'y': 630, 'width': 58, 'height': 48}]"
494,0,45518,887,14,0-887,"[{'x': 723, 'y': 636, 'width': 54, 'height': 49}]","[{'x': 723, 'y': 636, 'width': 54, 'height': 49}]"
495,0,45518,888,15,0-888,"[{'x': 730, 'y': 649, 'width': 50, 'height': 49}]","[{'x': 730, 'y': 649, 'width': 50, 'height': 49}]"
496,0,45518,889,16,0-889,"[{'x': 734, 'y': 662, 'width': 56, 'height': 56}]","[{'x': 734, 'y': 662, 'width': 56, 'height': 56}]"
497,0,45518,890,17,0-890,"[{'x': 744, 'y': 678, 'width': 62, 'height': 42}]","[{'x': 744, 'y': 678, 'width': 62, 'height': 42}]"
498,0,45518,891,18,0-891,"[{'x': 747, 'y': 693, 'width': 72, 'height': 26}]","[{'x': 747, 'y': 693, 'width': 72, 'height': 26}]"
556,0,45518,949,76,0-949,"[{'x': 764, 'y': 9, 'width': 40, 'height': 25}]","[{'x': 764, 'y': 9, 'width': 40, 'height': 25}]"
557,0,45518,950,77,0-950,"[{'x': 764, 'y': 18, 'width': 40, 'height': 25}]","[{'x': 764, 'y': 18, 'width': 40, 'height': 25}]"
558,0,45518,951,78,0-951,"[{'x': 765, 'y': 27, 'width': 40, 'height': 25}]","[{'x': 765, 'y': 27, 'width': 40, 'height': 25}]"
559,0,45518,952,79,0-952,"[{'x': 765, 'y': 36, 'width': 40, 'height': 25}]","[{'x': 765, 'y': 36, 'width': 40, 'height': 25}]"
560,0,45518,953,80,0-953,"[{'x': 766, 'y': 45, 'width': 40, 'height': 25}]","[{'x': 766, 'y': 45, 'width': 40, 'height': 25}]"
561,0,45518,954,81,0-954,"[{'x': 766, 'y': 54, 'width': 40, 'height': 25}]","[{'x': 766, 'y': 54, 'width': 40, 'height': 25}]"
562,0,45518,955,82,0-955,"[{'x': 767, 'y': 63, 'width': 40, 'height': 25}]","[{'x': 767, 'y': 63, 'width': 40, 'height': 25}]"
563,0,45518,956,83,0-956,"[{'x': 767, 'y': 72, 'width': 40, 'height': 25}]","[{'x': 767, 'y': 72, 'width': 40, 'height': 25}]"
564,0,45518,957,84,0-957,"[{'x': 769, 'y': 81, 'width': 40, 'height': 25}]","[{'x': 769, 'y': 81, 'width': 40, 'height': 25}]"
565,0,45518,958,85,0-958,"[{'x': 771, 'y': 90, 'width': 40, 'height': 25}]","[{'x': 771, 'y': 90, 'width': 40, 'height': 25}]"
566,0,45518,959,86,0-959,"[{'x': 774, 'y': 98, 'width': 40, 'height': 25}]","[{'x': 774, 'y': 98, 'width': 40, 'height': 25}]"
567,0,45518,960,87,0-960,"[{'x': 776, 'y': 106, 'width': 41, 'height': 25}]","[{'x': 776, 'y': 106, 'width': 41, 'height': 25}]"
568,0,45518,961,88,0-961,"[{'x': 778, 'y': 113, 'width': 41, 'height': 26}]","[{'x': 778, 'y': 113, 'width': 41, 'height': 26}]"
569,0,45518,962,89,0-962,"[{'x': 780, 'y': 120, 'width': 41, 'height': 27}]","[{'x': 780, 'y': 120, 'width': 41, 'height': 27}]"
570,0,45518,963,90,0-963,"[{'x': 782, 'y': 127, 'width': 42, 'height': 27}]","[{'x': 782, 'y': 127, 'width': 42, 'height': 27}]"
571,0,45518,964,91,0-964,"[{'x': 784, 'y': 134, 'width': 42, 'height': 28}]","[{'x': 784, 'y': 134, 'width': 42, 'height': 28}]"
572,0,45518,965,92,0-965,"[{'x': 786, 'y': 141, 'width': 42, 'height': 28}]","[{'x': 786, 'y': 141, 'width': 42, 'height': 28}]"
573,0,45518,966,93,0-966,"[{'x': 788, 'y': 148, 'width': 43, 'height': 29}]","[{'x': 788, 'y': 148, 'width': 43, 'height': 29}]"
574,0,45518,967,94,0-967,"[{'x': 790, 'y': 156, 'width': 43, 'height': 29}]","[{'x': 790, 'y': 156, 'width': 43, 'height': 29}]"
575,0,45518,968,95,0-968,"[{'x': 792, 'y': 163, 'width': 43, 'height': 30}]","[{'x': 792, 'y': 163, 'width': 43, 'height': 30}]"
576,0,45518,969,96,0-969,"[{'x': 794, 'y': 170, 'width': 44, 'height': 31}]","[{'x': 794, 'y': 170, 'width': 44, 'height': 31}]"
577,0,45518,970,97,0-970,"[{'x': 797, 'y': 176, 'width': 44, 'height': 31}]","[{'x': 797, 'y': 176, 'width': 44, 'height': 31}]"
578,0,45518,971,98,0-971,"[{'x': 800, 'y': 182, 'width': 45, 'height': 32}]","[{'x': 800, 'y': 182, 'width': 45, 'height': 32}]"
579,0,45518,972,99,0-972,"[{'x': 803, 'y': 189, 'width': 46, 'height': 32}]","[{'x': 803, 'y': 189, 'width': 46, 'height': 32}]"
580,0,45518,973,100,0-973,"[{'x': 807, 'y': 195, 'width': 46, 'height': 33}]","[{'x': 807, 'y': 195, 'width': 46, 'height': 33}]"
581,0,45518,974,101,0-974,"[{'x': 810, 'y': 201, 'width': 47, 'height': 33}]","[{'x': 810, 'y': 201, 'width': 47, 'height': 33}]"
582,0,45518,975,102,0-975,"[{'x': 813, 'y': 207, 'width': 48, 'height': 34}]","[{'x': 813, 'y': 207, 'width': 48, 'height': 34}]"
